Height: 480 Width: 640
Span: 25
MaxThreshold: 10 MinThreshold: 60
{ (550.0, 250.0) 12.2632465363 242.024765015 }
{ (250.0, 275.0) 13.3849525452 155.203582764 }
{ (275.0, 275.0) 12.9143009186 160.790023804 }
{ (300.0, 275.0) 14.4068889618 186.069046021 }
{ (325.0, 275.0) 14.5982255936 177.537704468 }
{ (350.0, 275.0) 14.0113096237 172.702804565 }
{ (375.0, 275.0) 16.5988845825 175.165267944 }
{ (400.0, 275.0) 15.4920101166 184.964202881 }
{ (425.0, 275.0) 14.3858623505 215.034942627 }
{ (450.0, 275.0) 13.1395730972 219.266311646 }
{ (475.0, 275.0) 14.7475881577 225.492462158 }
{ (500.0, 275.0) 16.5549907684 237.736877441 }
{ (525.0, 275.0) 16.0223617554 242.382278442 }
{ (550.0, 275.0) 14.3542985916 255.59197998 }
{ (575.0, 275.0) 11.2923793793 287.8152771 }
{ (600.0, 275.0) 11.0443496704 292.20324707 }
{ (150.0, 300.0) 16.908285141 130.476654053 }
{ (175.0, 300.0) 17.3252849579 133.380645752 }
{ (200.0, 300.0) 17.6441040039 142.06010437 }
{ (225.0, 300.0) 15.817024231 143.861663818 }
{ (250.0, 300.0) 13.7426271439 151.350097656 }
{ (275.0, 300.0) 12.1670217514 166.744628906 }
{ (300.0, 300.0) 12.8494367599 174.445022583 }
{ (325.0, 300.0) 14.0133056641 178.064346313 }
{ (350.0, 300.0) 13.9018087387 178.618209839 }
{ (375.0, 300.0) 14.2572240829 178.515869141 }
{ (400.0, 300.0) 14.6615447998 178.295776367 }
{ (425.0, 300.0) 12.8687400818 217.1512146 }
{ (450.0, 300.0) 13.4327316284 219.878143311 }
{ (475.0, 300.0) 14.4015235901 221.74256897 }
{ (500.0, 300.0) 17.1967868805 239.330993652 }
{ (525.0, 300.0) 15.7149515152 243.846160889 }
{ (550.0, 300.0) 13.5653629303 255.907073975 }
{ (575.0, 300.0) 13.9867601395 260.573303223 }
{ (625.0, 300.0) 10.4362287521 296.825439453 }
{ (75.0, 325.0) 12.533121109 105.16595459 }
{ (100.0, 325.0) 11.2441568375 104.620353699 }
{ (125.0, 325.0) 14.2315998077 112.843597412 }
{ (150.0, 325.0) 18.7944602966 128.93397522 }
{ (175.0, 325.0) 16.4564800262 130.902908325 }
{ (200.0, 325.0) 17.5880451202 142.72177124 }
{ (225.0, 325.0) 16.8505725861 142.96333313 }
{ (250.0, 325.0) 14.2006511688 152.645950317 }
{ (275.0, 325.0) 12.4907474518 167.545455933 }
{ (300.0, 325.0) 12.6018800735 172.915771484 }
{ (325.0, 325.0) 13.4097547531 176.208297729 }
{ (350.0, 325.0) 14.4785308838 177.769348145 }
{ (375.0, 325.0) 13.618897438 179.313613892 }
{ (400.0, 325.0) 12.0345430374 185.735107422 }
{ (425.0, 325.0) 11.0676183701 205.126037598 }
{ (450.0, 325.0) 12.8175992966 209.713317871 }
{ (475.0, 325.0) 12.6807088852 211.194458008 }
{ (500.0, 325.0) 14.1962327957 231.392227173 }
{ (525.0, 325.0) 16.3825130463 246.630905151 }
{ (550.0, 325.0) 12.7936706543 254.957107544 }
{ (575.0, 325.0) 14.0028009415 260.602661133 }
{ (600.0, 325.0) 13.5088005066 265.809509277 }
{ (625.0, 325.0) 13.4648036957 296.930175781 }
{ (75.0, 350.0) 17.8817710876 105.655532837 }
{ (100.0, 350.0) 18.4718208313 106.740875244 }
{ (125.0, 350.0) 19.1227874756 127.992683411 }
{ (150.0, 350.0) 18.3869285583 131.615402222 }
{ (175.0, 350.0) 16.8184814453 131.154342651 }
{ (200.0, 350.0) 17.8022937775 128.202087402 }
{ (225.0, 350.0) 17.1234416962 144.232894897 }
{ (250.0, 350.0) 14.8916416168 148.578918457 }
{ (275.0, 350.0) 14.5160598755 168.670913696 }
{ (300.0, 350.0) 12.6635370255 167.172744751 }
{ (325.0, 350.0) 14.6284618378 175.445800781 }
{ (350.0, 350.0) 14.8565349579 176.339935303 }
{ (375.0, 350.0) 12.8228797913 181.104858398 }
{ (450.0, 350.0) 11.9112539291 198.543106079 }
{ (475.0, 350.0) 11.5078372955 202.76361084 }
{ (500.0, 350.0) 11.7537536621 219.826278687 }
{ (525.0, 350.0) 15.0560274124 245.376571655 }
{ (550.0, 350.0) 11.3139514923 252.18572998 }
{ (575.0, 350.0) 13.4897289276 260.679779053 }
{ (600.0, 350.0) 17.2632007599 269.864074707 }
{ (625.0, 350.0) 20.2740421295 293.173980713 }
{ (25.0, 375.0) 23.3722400665 90.7996063232 }
{ (50.0, 375.0) 13.2281370163 88.6261978149 }
{ (75.0, 375.0) 17.0366268158 99.0758895874 }
{ (100.0, 375.0) 19.1501235962 105.427734375 }
{ (125.0, 375.0) 17.9718322754 126.935165405 }
{ (150.0, 375.0) 17.053030014 136.114883423 }
{ (175.0, 375.0) 17.058971405 133.277053833 }
{ (200.0, 375.0) 17.4675960541 124.581718445 }
{ (225.0, 375.0) 16.3656997681 149.779251099 }
{ (250.0, 375.0) 16.6986541748 154.106384277 }
{ (275.0, 375.0) 13.6759595871 168.631286621 }
{ (300.0, 375.0) 12.7099285126 170.397857666 }
{ (325.0, 375.0) 12.7100887299 168.366119385 }
{ (450.0, 375.0) 12.4076089859 195.487167358 }
{ (475.0, 375.0) 10.8591785431 199.834182739 }
{ (500.0, 375.0) 12.1472473145 224.109664917 }
{ (525.0, 375.0) 11.3646745682 238.492279053 }
{ (550.0, 375.0) 10.1830024719 248.366119385 }
{ (575.0, 375.0) 12.6843013763 263.840881348 }
{ (600.0, 375.0) 19.1946907043 272.731506348 }
{ (625.0, 375.0) 24.3287029266 287.683105469 }
{ (25.0, 400.0) 41.1340904236 102.496414185 }
{ (50.0, 400.0) 25.6054935455 97.8335800171 }
{ (75.0, 400.0) 21.1032142639 95.1836471558 }
{ (100.0, 400.0) 13.742026329 130.189620972 }
{ (125.0, 400.0) 15.5212211609 117.084831238 }
{ (175.0, 400.0) 15.5864439011 149.384368896 }
{ (200.0, 400.0) 15.2138700485 144.483581543 }
{ (225.0, 400.0) 14.0814208984 145.614761353 }
{ (250.0, 400.0) 15.1673460007 160.824401855 }
{ (275.0, 400.0) 12.6473369598 162.455474854 }
{ (300.0, 400.0) 12.225320816 161.416885376 }
{ (325.0, 400.0) 15.8897438049 167.232818604 }
{ (350.0, 400.0) 17.8742179871 178.966033936 }
{ (425.0, 400.0) 15.4909076691 197.552658081 }
{ (450.0, 400.0) 11.1764621735 195.938690186 }
{ (475.0, 400.0) 10.2132463455 200.378845215 }
{ (500.0, 400.0) 10.1281394958 211.821426392 }
{ (575.0, 400.0) 10.9734954834 274.570617676 }
{ (600.0, 400.0) 15.4990959167 284.296905518 }
{ (625.0, 400.0) 26.2621498108 282.533630371 }
{ (25.0, 425.0) 24.2782516479 90.8113708496 }
{ (50.0, 425.0) 23.7929782867 92.3778152466 }
{ (75.0, 425.0) 20.0668106079 89.3740921021 }
{ (100.0, 425.0) 11.5783729553 135.097808838 }
{ (150.0, 425.0) 10.1589212418 150.27583313 }
{ (200.0, 425.0) 10.6701421738 149.206542969 }
{ (225.0, 425.0) 12.6521177292 149.583786011 }
{ (250.0, 425.0) 14.3683233261 160.182540894 }
{ (275.0, 425.0) 10.569152832 148.110534668 }
{ (300.0, 425.0) 10.5188741684 162.212890625 }
{ (325.0, 425.0) 28.9246578217 186.14630127 }
{ (350.0, 425.0) 32.6309013367 186.978149414 }
{ (425.0, 425.0) 13.9655723572 194.871612549 }
{ (450.0, 425.0) 10.308886528 188.122329712 }
{ (475.0, 425.0) 11.4074668884 210.982452393 }
{ (575.0, 425.0) 10.8939914703 291.758728027 }
{ (600.0, 425.0) 13.6311340332 293.95098877 }
{ (625.0, 425.0) 16.6619701385 297.302459717 }
{ (25.0, 450.0) 17.4967441559 68.252571106 }
{ (50.0, 450.0) 22.6154994965 87.138999939 }
{ (75.0, 450.0) 18.8655319214 86.8878173828 }
{ (100.0, 450.0) 11.2881603241 124.107902527 }
{ (250.0, 450.0) 10.4818229675 148.382095337 }
{ (275.0, 450.0) 10.5997915268 146.565551758 }
{ (300.0, 450.0) 10.9237537384 162.657943726 }
{ (325.0, 450.0) 28.7510890961 182.694595337 }
{ (350.0, 450.0) 26.4318637848 174.248397827 }
{ (375.0, 450.0) 16.5559406281 173.968582153 }
{ (400.0, 450.0) 11.9500579834 166.842010498 }
{ (475.0, 450.0) 10.4550457001 206.784347534 }
{ (550.0, 450.0) 13.3603944778 266.405151367 }
{ (575.0, 450.0) 13.4083719254 286.038848877 }
{ (600.0, 450.0) 14.2277898788 300.080047607 }
{ (625.0, 450.0) 16.0282878876 307.471313477 }
{ (25.0, 475.0) 16.8590164185 62.7630691528 }
{ (50.0, 475.0) 20.0348930359 77.0769424438 }
{ (75.0, 475.0) 11.043381691 94.3167114258 }
{ (275.0, 475.0) 12.2660093307 146.259567261 }
{ (300.0, 475.0) 15.3092308044 158.34173584 }
{ (325.0, 475.0) 18.2505092621 165.309173584 }
{ (350.0, 475.0) 23.4069252014 167.083938599 }
{ (375.0, 475.0) 26.9272785187 168.114990234 }
{ (400.0, 475.0) 17.6298103333 160.871841431 }
{ (425.0, 475.0) 12.8010282516 163.934341431 }
{ (550.0, 475.0) 29.4727401733 270.229370117 }
{ (575.0, 475.0) 29.2505779266 255.126068115 }
{ (600.0, 475.0) 29.7383213043 319.753509521 }
{ (625.0, 475.0) 18.2680797577 312.323944092 }
{ (250.0, 25.0) 14.1196298599 287.95916748 }
{ (275.0, 25.0) 15.8632040024 291.342132568 }
{ (300.0, 25.0) 10.5228300095 298.184692383 }
{ (325.0, 25.0) 10.2873487473 308.290039062 }
{ (550.0, 25.0) 14.8788280487 74.4499816895 }
{ (575.0, 25.0) 16.1721878052 99.2054901123 }
{ (600.0, 25.0) 18.3305244446 144.335693359 }
{ (625.0, 25.0) 20.8526535034 166.599456787 }
{ (300.0, 50.0) 11.5552682877 303.9659729 }
{ (325.0, 50.0) 12.5773983002 312.695068359 }
{ (550.0, 50.0) 19.4970645905 83.5297164917 }
{ (575.0, 50.0) 22.4286651611 105.806617737 }
{ (600.0, 50.0) 21.5124225616 141.626907349 }
{ (625.0, 50.0) 23.1567897797 161.095535278 }
{ (275.0, 75.0) 10.807091713 268.715087891 }
{ (300.0, 75.0) 11.5109024048 284.019836426 }
{ (325.0, 75.0) 13.1494188309 303.130096436 }
{ (350.0, 75.0) 12.8833551407 306.559875488 }
{ (550.0, 75.0) 19.2887039185 87.5293731689 }
{ (575.0, 75.0) 19.9782161713 112.782569885 }
{ (600.0, 75.0) 21.0993785858 160.643096924 }
{ (625.0, 75.0) 24.9290084839 176.792388916 }
{ (325.0, 100.0) 12.2095565796 310.693511963 }
{ (350.0, 100.0) 10.9480609894 305.388671875 }
{ (550.0, 100.0) 21.8791675568 95.677192688 }
{ (575.0, 100.0) 21.0652103424 119.279678345 }
{ (600.0, 100.0) 20.2286071777 164.447219849 }
{ (625.0, 100.0) 23.5833511353 172.682861328 }
{ (550.0, 125.0) 16.0130062103 107.573677063 }
{ (575.0, 125.0) 14.7097187042 147.004806519 }
{ (600.0, 125.0) 17.0103416443 172.783920288 }
{ (625.0, 125.0) 21.2149505615 178.521209717 }
{ (275.0, 150.0) 10.8022527695 252.555541992 }
{ (475.0, 150.0) 10.0924682617 254.045425415 }
{ (550.0, 150.0) 18.2229270935 122.105049133 }
{ (575.0, 150.0) 14.4290180206 161.289962769 }
{ (600.0, 150.0) 17.6543159485 185.86932373 }
{ (625.0, 150.0) 22.6723918915 186.502258301 }
{ (550.0, 175.0) 10.1131849289 176.278396606 }
{ (575.0, 175.0) 14.4288740158 188.761611938 }
{ (600.0, 175.0) 16.8893566132 186.888015747 }
{ (625.0, 175.0) 22.8282260895 187.477539062 }
{ (525.0, 200.0) 12.852432251 273.729766846 }
{ (550.0, 200.0) 15.4067678452 224.00227356 }
{ (575.0, 200.0) 16.4199390411 208.377075195 }
{ (600.0, 200.0) 17.705072403 187.719589233 }
{ (625.0, 200.0) 23.1227817535 185.839141846 }
{ (500.0, 225.0) 11.8372125626 284.547027588 }
{ (525.0, 225.0) 14.1520290375 274.205566406 }
{ (550.0, 225.0) 17.4146957397 240.959823608 }
{ (575.0, 225.0) 16.7568588257 215.208877563 }
{ (600.0, 225.0) 18.3171424866 187.970367432 }
{ (625.0, 225.0) 22.5994186401 183.680999756 }
{ (500.0, 250.0) 10.1560468674 260.765197754 }
{ (525.0, 250.0) 15.6340608597 246.709823608 }
{ (550.0, 250.0) 16.663974762 246.066894531 }
{ (575.0, 250.0) 19.9858264923 239.709213257 }
{ (600.0, 250.0) 17.934173584 210.251083374 }
{ (625.0, 250.0) 22.3780937195 189.868270874 }
{ (175.0, 275.0) 11.0506324768 144.623062134 }
{ (200.0, 275.0) 12.2841320038 146.667327881 }
{ (225.0, 275.0) 12.3553190231 156.37852478 }
{ (500.0, 275.0) 13.1807584763 244.249710083 }
{ (525.0, 275.0) 16.1192989349 245.625076294 }
{ (550.0, 275.0) 14.2815818787 256.352081299 }
{ (575.0, 275.0) 15.1555671692 245.672561646 }
{ (600.0, 275.0) 18.0217285156 249.566696167 }
{ (625.0, 275.0) 20.5063896179 196.717819214 }
{ (150.0, 300.0) 17.3673801422 135.177337646 }
{ (175.0, 300.0) 15.3232040405 141.697479248 }
{ (200.0, 300.0) 13.799911499 152.827301025 }
{ (225.0, 300.0) 12.3943090439 154.294967651 }
{ (475.0, 300.0) 10.5370378494 241.615356445 }
{ (500.0, 300.0) 12.900598526 248.544998169 }
{ (525.0, 300.0) 13.3222770691 248.82043457 }
{ (550.0, 300.0) 13.4192914963 250.44367981 }
{ (575.0, 300.0) 14.3598508835 258.87789917 }
{ (600.0, 300.0) 14.5732564926 251.170043945 }
{ (625.0, 300.0) 21.0135498047 262.140014648 }
{ (125.0, 325.0) 16.4513015747 128.087249756 }
{ (150.0, 325.0) 18.9455165863 129.933547974 }
{ (175.0, 325.0) 15.6568784714 130.646835327 }
{ (200.0, 325.0) 12.4215278625 132.517074585 }
{ (225.0, 325.0) 12.3544101715 145.240249634 }
{ (500.0, 325.0) 12.1133241653 252.31312561 }
{ (525.0, 325.0) 12.2165899277 254.003768921 }
{ (550.0, 325.0) 11.9793128967 257.935424805 }
{ (575.0, 325.0) 13.6982364655 260.862701416 }
{ (600.0, 325.0) 15.8233118057 266.921447754 }
{ (625.0, 325.0) 17.1669979095 257.36239624 }
{ (25.0, 350.0) 29.2813987732 302.623596191 }
{ (100.0, 350.0) 16.0613365173 116.554847717 }
{ (125.0, 350.0) 16.3121528625 134.966079712 }
{ (150.0, 350.0) 17.8700790405 131.602600098 }
{ (175.0, 350.0) 16.8972377777 124.983985901 }
{ (200.0, 350.0) 18.8918209076 96.2506790161 }
{ (225.0, 350.0) 10.5155191422 136.735900879 }
{ (250.0, 350.0) 10.5278453827 152.686965942 }
{ (525.0, 350.0) 13.6639947891 259.976043701 }
{ (550.0, 350.0) 12.7357196808 261.44619751 }
{ (575.0, 350.0) 12.726817131 262.05267334 }
{ (600.0, 350.0) 14.6295003891 266.019378662 }
{ (625.0, 350.0) 15.9955692291 259.858154297 }
{ (25.0, 375.0) 29.589969635 111.065109253 }
{ (100.0, 375.0) 14.4846849442 115.342750549 }
{ (125.0, 375.0) 13.733086586 141.957855225 }
{ (175.0, 375.0) 15.6384563446 137.328567505 }
{ (200.0, 375.0) 17.9756946564 99.8770980835 }
{ (225.0, 375.0) 11.4257497787 98.8644638062 }
{ (525.0, 375.0) 12.9527540207 265.257965088 }
{ (550.0, 375.0) 11.9802446365 265.506530762 }
{ (575.0, 375.0) 12.6504297256 265.773590088 }
{ (600.0, 375.0) 14.5576925278 267.005249023 }
{ (625.0, 375.0) 13.5679864883 268.698028564 }
{ (25.0, 400.0) 25.5584907532 108.52922821 }
{ (50.0, 400.0) 25.6293907166 110.074333191 }
{ (75.0, 400.0) 16.4888496399 107.038330078 }
{ (100.0, 400.0) 11.1278162003 134.651123047 }
{ (500.0, 400.0) 10.864361763 271.400970459 }
{ (525.0, 400.0) 11.9492464066 271.1355896 }
{ (550.0, 400.0) 13.2171154022 273.012359619 }
{ (575.0, 400.0) 13.9550266266 273.979125977 }
{ (600.0, 400.0) 13.3042325974 277.139404297 }
{ (625.0, 400.0) 11.7601881027 278.400878906 }
{ (25.0, 425.0) 17.2194900513 99.7363739014 }
{ (50.0, 425.0) 20.8218765259 105.080177307 }
{ (75.0, 425.0) 14.4087305069 101.90435791 }
{ (475.0, 425.0) 12.9804430008 274.974578857 }
{ (500.0, 425.0) 12.1112356186 275.648468018 }
{ (525.0, 425.0) 12.4731817245 280.020812988 }
{ (550.0, 425.0) 13.6982717514 279.639007568 }
{ (575.0, 425.0) 21.8267021179 269.578308105 }
{ (600.0, 425.0) 23.2955284119 264.210357666 }
{ (625.0, 425.0) 13.4667396545 267.612335205 }
{ (25.0, 450.0) 14.9501676559 95.0903396606 }
{ (50.0, 450.0) 14.8706769943 95.6941070557 }
{ (475.0, 450.0) 35.9176902771 270.671569824 }
{ (500.0, 450.0) 35.7475662231 271.409088135 }
{ (525.0, 450.0) 27.0499286652 280.317779541 }
{ (550.0, 450.0) 30.9164485931 284.380584717 }
{ (575.0, 450.0) 55.3992805481 270.626647949 }
{ (600.0, 450.0) 59.3867874146 271.948516846 }
{ (25.0, 475.0) 15.1035404205 95.0535430908 }
{ (50.0, 475.0) 14.8901872635 96.0400619507 }
{ (75.0, 475.0) 11.8788404465 128.247467041 }
{ (275.0, 475.0) 10.5914573669 240.072875977 }
{ (450.0, 475.0) 30.4434909821 266.79498291 }
{ (475.0, 475.0) 31.2739543915 269.822265625 }
{ (500.0, 475.0) 31.8086090088 271.077972412 }
{ (525.0, 475.0) 31.3004131317 273.963378906 }
{ (550.0, 475.0) 39.6725311279 273.947052002 }
{ (575.0, 475.0) 53.4532279968 279.929168701 }
{ (600.0, 475.0) 53.3775062561 277.688049316 }
{ (625.0, 475.0) 53.0707817078 278.080871582 }
{ (250.0, 25.0) 10.24472332 5.06067752838 }
{ (275.0, 25.0) 27.2835025787 356.927947998 }
{ (300.0, 25.0) 16.7933273315 13.4057226181 }
{ (325.0, 25.0) 18.9736442566 5.53552722931 }
{ (350.0, 25.0) 14.947728157 0.724357903004 }
{ (375.0, 25.0) 23.631937027 9.18703079224 }
{ (400.0, 25.0) 24.188577652 16.2338104248 }
{ (425.0, 25.0) 26.6171741486 355.635253906 }
{ (475.0, 25.0) 23.0415821075 74.9522476196 }
{ (500.0, 25.0) 37.6917419434 81.2402877808 }
{ (525.0, 25.0) 22.6346187592 100.763114929 }
{ (250.0, 50.0) 14.1019430161 2.40627646446 }
{ (275.0, 50.0) 19.2975826263 1.11704921722 }
{ (300.0, 50.0) 17.8890190125 13.5451278687 }
{ (325.0, 50.0) 18.8488063812 10.1460475922 }
{ (350.0, 50.0) 17.9221897125 5.01181793213 }
{ (375.0, 50.0) 20.4830551147 11.8011598587 }
{ (400.0, 50.0) 23.8286457062 11.6956138611 }
{ (425.0, 50.0) 21.249376297 4.09839010239 }
{ (450.0, 50.0) 17.5831413269 6.00199222565 }
{ (475.0, 50.0) 21.9865455627 42.7125434875 }
{ (500.0, 50.0) 27.5917835236 62.8236427307 }
{ (525.0, 50.0) 15.0205402374 305.243591309 }
{ (250.0, 75.0) 14.4659509659 1.91339671612 }
{ (275.0, 75.0) 17.6084194183 8.19697952271 }
{ (300.0, 75.0) 20.5618686676 5.77306890488 }
{ (325.0, 75.0) 20.9062538147 4.78149175644 }
{ (350.0, 75.0) 21.4263019562 5.81838846207 }
{ (375.0, 75.0) 17.5583992004 19.9631481171 }
{ (400.0, 75.0) 21.9050788879 10.166352272 }
{ (425.0, 75.0) 22.8284988403 8.43688869476 }
{ (450.0, 75.0) 22.5308132172 20.484796524 }
{ (475.0, 75.0) 20.6132259369 17.5552406311 }
{ (500.0, 75.0) 20.5172138214 359.486053467 }
{ (525.0, 75.0) 16.725643158 315.948608398 }
{ (275.0, 100.0) 12.6157083511 20.7370815277 }
{ (300.0, 100.0) 19.5288200378 7.20171117783 }
{ (325.0, 100.0) 21.8577861786 5.00864648819 }
{ (350.0, 100.0) 19.3614501953 359.568481445 }
{ (375.0, 100.0) 17.9494552612 19.8490352631 }
{ (400.0, 100.0) 15.1651058197 29.4852466583 }
{ (425.0, 100.0) 27.2200069427 13.1670484543 }
{ (450.0, 100.0) 21.9094390869 26.874206543 }
{ (475.0, 100.0) 20.073600769 14.2226200104 }
{ (500.0, 100.0) 20.5926895142 2.03428030014 }
{ (525.0, 100.0) 17.0098190308 328.079589844 }
{ (275.0, 125.0) 11.8675603867 29.8395080566 }
{ (300.0, 125.0) 14.5717248917 16.4916553497 }
{ (325.0, 125.0) 23.2908096313 8.67757797241 }
{ (350.0, 125.0) 23.5638542175 10.3964071274 }
{ (375.0, 125.0) 18.7624492645 13.1058111191 }
{ (400.0, 125.0) 17.5512523651 19.568069458 }
{ (425.0, 125.0) 25.2332935333 15.6344184875 }
{ (450.0, 125.0) 19.5153007507 93.444694519 }
{ (475.0, 125.0) 23.8270969391 38.779132843 }
{ (500.0, 125.0) 22.7490749359 19.9203052521 }
{ (525.0, 125.0) 15.3542957306 331.531311035 }
{ (275.0, 150.0) 14.0163936615 27.6682415009 }
{ (300.0, 150.0) 15.8961963654 13.6403636932 }
{ (325.0, 150.0) 13.3902769089 13.4182395935 }
{ (350.0, 150.0) 24.3978023529 12.4328136444 }
{ (375.0, 150.0) 16.3095550537 26.0246524811 }
{ (400.0, 150.0) 14.3827972412 21.8079223633 }
{ (425.0, 150.0) 28.0065536499 10.2294998169 }
{ (450.0, 150.0) 59.2686233521 92.8003616333 }
{ (500.0, 150.0) 40.8475418091 70.0639572144 }
{ (525.0, 150.0) 11.6971130371 17.8715648651 }
{ (275.0, 175.0) 12.7496566772 4.22385787964 }
{ (300.0, 175.0) 15.9087057114 1.39039003849 }
{ (325.0, 175.0) 14.2730817795 344.487030029 }
{ (350.0, 175.0) 22.8625068665 25.9857463837 }
{ (375.0, 175.0) 15.8847818375 31.1848735809 }
{ (400.0, 175.0) 14.2777290344 21.0859622955 }
{ (425.0, 175.0) 32.1452026367 7.01276254654 }
{ (450.0, 175.0) 24.4591732025 31.0713939667 }
{ (475.0, 175.0) 41.4359092712 75.2367935181 }
{ (525.0, 175.0) 44.8402023315 89.1915359497 }
{ (150.0, 200.0) 12.69302845 88.5257873535 }
{ (175.0, 200.0) 12.5062074661 88.4920806885 }
{ (200.0, 200.0) 12.3999204636 88.7866516113 }
{ (225.0, 200.0) 12.5721740723 88.9176940918 }
{ (250.0, 200.0) 13.8446903229 64.6547851562 }
{ (275.0, 200.0) 17.3273925781 44.8625335693 }
{ (300.0, 200.0) 17.431936264 27.409538269 }
{ (325.0, 200.0) 16.5971298218 19.3416042328 }
{ (350.0, 200.0) 14.9547472 23.5970153809 }
{ (375.0, 200.0) 11.4893064499 17.773683548 }
{ (400.0, 200.0) 23.7878036499 10.0282096863 }
{ (425.0, 200.0) 20.664642334 7.91327857971 }
{ (450.0, 200.0) 23.7460918427 340.866271973 }
{ (475.0, 200.0) 29.6033763885 307.540374756 }
{ (500.0, 200.0) 13.0907754898 69.7408676147 }
{ (525.0, 200.0) 46.4218597412 89.9522399902 }
{ (150.0, 225.0) 13.872961998 67.7564086914 }
{ (175.0, 225.0) 14.103638649 79.8712692261 }
{ (200.0, 225.0) 18.0933513641 89.1684875488 }
{ (225.0, 225.0) 13.5228729248 91.8460998535 }
{ (250.0, 225.0) 13.1766500473 72.7986907959 }
{ (275.0, 225.0) 17.7185153961 43.8432159424 }
{ (300.0, 225.0) 11.4508066177 36.1225357056 }
{ (325.0, 225.0) 17.5037612915 16.2011394501 }
{ (350.0, 225.0) 13.7091226578 22.2778759003 }
{ (375.0, 225.0) 16.4761276245 9.37800121307 }
{ (400.0, 225.0) 24.9385299683 10.3924665451 }
{ (425.0, 225.0) 20.8089771271 4.91230344772 }
{ (450.0, 225.0) 30.810546875 302.431549072 }
{ (475.0, 225.0) 15.5406560898 315.550598145 }
{ (150.0, 250.0) 19.9165973663 11.1949796677 }
{ (175.0, 250.0) 20.6931095123 93.3196334839 }
{ (200.0, 250.0) 23.8218746185 101.260246277 }
{ (225.0, 250.0) 19.4456787109 126.238334656 }
{ (250.0, 250.0) 13.3077526093 84.8616104126 }
{ (275.0, 250.0) 14.064617157 50.6382598877 }
{ (300.0, 250.0) 10.2439899445 37.9096832275 }
{ (325.0, 250.0) 16.6241226196 28.7743625641 }
{ (350.0, 250.0) 13.4845724106 19.0791702271 }
{ (375.0, 250.0) 18.0071525574 12.9165267944 }
{ (400.0, 250.0) 19.3273410797 9.64026355743 }
{ (425.0, 250.0) 24.5326061249 345.557098389 }
{ (450.0, 250.0) 12.7488546371 27.9676418304 }
{ (150.0, 275.0) 22.1842002869 3.45782279968 }
{ (175.0, 275.0) 20.2793598175 21.8363933563 }
{ (200.0, 275.0) 28.1773433685 118.614387512 }
{ (225.0, 275.0) 29.7836761475 127.051971436 }
{ (250.0, 275.0) 31.7873840332 108.352073669 }
{ (275.0, 275.0) 15.1420021057 58.4533653259 }
{ (300.0, 275.0) 10.2981910706 39.6358299255 }
{ (325.0, 275.0) 17.3541164398 17.6732063293 }
{ (350.0, 275.0) 14.4341049194 16.9730167389 }
{ (375.0, 275.0) 17.2530193329 16.2667350769 }
{ (400.0, 275.0) 16.2450904846 16.7304000854 }
{ (425.0, 275.0) 16.4984474182 23.6338748932 }
{ (450.0, 275.0) 14.2263793945 29.4442214966 }
{ (100.0, 300.0) 11.003900528 88.2729263306 }
{ (125.0, 300.0) 19.8131484985 82.2257766724 }
{ (150.0, 300.0) 29.975851059 100.806648254 }
{ (175.0, 300.0) 24.4149856567 55.6068725586 }
{ (200.0, 300.0) 40.4611473083 95.6102981567 }
{ (225.0, 300.0) 39.3028945923 115.2784729 }
{ (250.0, 300.0) 30.3460826874 83.3329315186 }
{ (275.0, 300.0) 17.1459579468 55.4607620239 }
{ (300.0, 300.0) 10.6555480957 36.3495101929 }
{ (325.0, 300.0) 19.4957103729 30.7504005432 }
{ (350.0, 300.0) 19.8844509125 25.8327121735 }
{ (375.0, 300.0) 18.3242931366 21.2201004028 }
{ (400.0, 300.0) 13.4636716843 43.8287849426 }
{ (425.0, 300.0) 15.8025331497 56.6567764282 }
{ (450.0, 300.0) 17.4615936279 58.5214881897 }
{ (50.0, 325.0) 10.3272686005 84.87109375 }
{ (75.0, 325.0) 13.5657720566 92.5500793457 }
{ (100.0, 325.0) 15.1159267426 94.7297210693 }
{ (125.0, 325.0) 30.9115409851 87.759475708 }
{ (150.0, 325.0) 52.8980178833 109.196411133 }
{ (175.0, 325.0) 55.2854881287 105.643615723 }
{ (200.0, 325.0) 59.4268836975 94.5236434937 }
{ (225.0, 325.0) 56.3384056091 89.8682479858 }
{ (250.0, 325.0) 48.2970581055 89.4845809937 }
{ (275.0, 325.0) 39.5099220276 56.3226051331 }
{ (300.0, 325.0) 15.6946659088 35.259979248 }
{ (325.0, 325.0) 15.046248436 32.2993583679 }
{ (350.0, 325.0) 17.9908351898 26.2261981964 }
{ (375.0, 325.0) 15.8054599762 26.6529178619 }
{ (400.0, 325.0) 12.6621398926 47.2776832581 }
{ (425.0, 325.0) 13.3999824524 59.9607124329 }
{ (625.0, 325.0) 11.8074874878 130.303497314 }
{ (25.0, 350.0) 28.7948684692 104.259880066 }
{ (50.0, 350.0) 16.0495510101 94.1224365234 }
{ (75.0, 350.0) 11.9481287003 87.975944519 }
{ (100.0, 350.0) 24.6970672607 103.537307739 }
{ (125.0, 350.0) 37.2252311707 104.294837952 }
{ (150.0, 350.0) 51.7074203491 106.456855774 }
{ (275.0, 350.0) 57.7408866882 47.4350395203 }
